Period_years,Power
8.014440433212997,0.27009643703250474
7.985611510791366,0.26360037542452136
7.956989247311827,0.25715623523761244
7.928571428571429,0.250767795951432
7.900355871886121,0.24443883137458536
7.872340425531914,0.23817310241444098
7.84452296819788,0.23197434966969166
7.816901408450703,0.22584628587260605
7.789473684210526,0.21979258821023165
7.7622377622377625,0.2138168905563601
7.735191637630662,0.2079227756452542
7.708333333333333,0.2021137672213166
7.681660899653979,0.19639332219901517
7.655172413793102,0.19076482286795096
7.628865979381443,0.1852315691786693
7.602739726027397,0.17979677114593706
7.576791808873719,0.17446354140430356
7.551020408163265,0.1692348879529578
7.52542372881356,0.1641137071241596
7.499999999999999,0.15910277681068433
7.474747474747474,0.15420474998560185
7.449664429530201,0.14942214854599534
7.424749163879598,0.14475735751265792
7.3999999999999995,0.14021261961418044
7.3754152823920265,0.13579003028199865
7.3509933774834435,0.13149153308230077
7.326732673267326,0.12731891560697284
7.302631578947368,0.12327380584254344
7.278688524590163,0.11935766903605058
7.254901960784314,0.1155718050706415
7.231270358306189,0.11191734636343949
7.207792207792207,0.10839525629342114
7.184466019417475,0.10500632816491519
7.161290322580645,0.10175118470923346
7.138263665594855,0.09863027812319618
7.115384615384615,0.09564389064103525
7.092651757188499,0.0927921356329116
7.070063694267516,0.09007495922034826
7.0476190476190474,0.08749214239584681
7.025316455696203,0.08504330363238899
7.003154574132492,0.08272790196435331
6.981132075471698,0.08054524052089203
6.959247648902821,0.07849447048936163
6.9375,0.07657459548515216
6.91588785046729,0.07478447630234111
6.894409937888198,0.07312283601842252
6.873065015479876,0.07158826542477977
6.851851851851852,0.07017922875364768
6.8307692307692305,0.06889406967184898
6.809815950920245,0.06773101751076294
6.7889908256880735,0.06668819370157664
6.768292682926829,0.06576361838519064
6.747720364741641,0.06495521716587145
6.7272727272727275,0.06426082797830247
6.706948640483383,0.0636782080379708
6.686746987951807,0.0632050408458098
6.666666666666667,0.06283894321856191
6.646706586826347,0.06257747231741119
6.626865671641791,0.062418132648610125
6.607142857142857,0.06235838301097707
6.58753709198813,0.06239564336636261
6.568047337278106,0.06252730161075286
6.548672566371682,0.06275072022507593
